Date,equity_current_baseline,equity_buy_and_hold,equity_fixed_rising_floor_050,equity_fixed_rising_floor_053,equity_fixed_rising_floor_055,equity_fixed_rising_floor_058,equity_fixed_rising_floor_060,equity_dynamic_rising_floor
2003-09-11,1.0453405881805171,0.7736031494822613,0.9796915445121668,1.0589735802265736,0.9738347964250837,1.099371656083972,1.0716067051416565,1.0876397956538764
2003-09-12,1.0472826898680117,0.7750405757381899,0.9815116791394205,1.0609410101727788,0.9756440500050771,1.1014141402012112,1.0735976057284293,1.0896604835582868
2003-09-15,1.0436026625383918,0.7723177005127413,0.9780627633514308,1.057212989123331,0.9722157523708901,1.0975439013665744,1.0698251109012753,1.085831545680963
2003-09-16,1.0588346932242505,0.7835893638707281,0.9923381983985472,1.0726436710005176,0.9864058466519533,1.1135632380210336,1.0854398745490739,1.1016799332111904
2003-09-17,1.056789496261381,0.782076168211766,0.9904214430424078,1.0705718012438787,0.9845005499567856,1.1114123298887846,1.083343288227327,1.0995519783303425
2003-09-18,1.0692605880725716,0.7913056532266493,1.0021093305466366,1.083205536979346,0.9961185654557226,1.1245280215711553,1.0961277393013737,1.112527706913419
2003-09-19,1.063822134546068,0.7872811929551088,0.9970124205104428,1.0776961569103278,0.991052125538692,1.1188084678414234,1.0905526345646999,1.1068691889632691
2003-09-22,1.0523291443474576,0.7787757266803236,0.98624120828923,1.0660532788706305,0.9803453052956744,1.1067214334232964,1.0787708617164888,1.094911140407223
2003-09-23,1.056331729538653,0.7817373982998232,0.9899924247944927,1.070108064476401,0.984074096446534,1.1109309023370795,1.0828740192684703,1.099075688295884
2003-09-24,1.0375529843792628,0.7678398515679563,0.9723930145570838,1.0510844130287758,0.9665798982146988,1.0911815303156684,1.0636234233818465,1.0795370701854503
2003-09-25,1.0290355371285436,0.7615366089609693,0.9644104764764739,1.0424558840005624,0.9586450809855095,1.082223837296277,1.0548919595051325,1.0706749685010706
2003-09-26,1.0256489165826344,0.7590300799360805,0.9612365410617272,1.0390250962506937,0.955490119849221,1.0786621707158521,1.0514202438501579,1.0671513099727807
2003-09-29,1.0357059199456196,0.7664733714313033,0.9706619486936995,1.0492132597813841,0.9648591809316822,1.0892389956927255,1.06172994803582,1.0776152651719628
2003-09-30,1.0256489165826344,0.7590300799360805,0.9612365410617272,1.0390250962506937,0.955490119849221,1.0786621707158521,1.0514202438501579,1.0671513099727807
2003-10-01,1.0475062999652904,0.7752063213073258,0.981721246168625,1.0611675365202369,0.9758523642100593,1.1016493081510088,1.073826834443253,1.0898931419313187
2003-10-02,1.051302931606369,0.7780162787286219,0.9852794433327339,1.065013682596658,0.9793892899193403,1.1056421782853811,1.0777188634809987,1.0938434024578547
2003-10-03,1.0609494498729186,0.7851547386903442,0.9943201449821079,1.0747860076177596,0.9883759448512678,1.1157873012070885,1.0876077683724648,1.1038802624772897
2003-10-06,1.0657722942550856,0.7887242317594104,0.998840107102713,1.0796717499681532,0.992868885936883,1.1208594264793759,1.0925517956457007,1.1088982609531937
2003-10-07,1.0698770267191238,0.7917613219976705,1.002687055870389,1.0838300150182845,0.996692837047835,1.125176322405732,1.096759667109806,1.1131690894552908
2003-10-08,1.0672081625903942,0.7897871081075195,1.0001858006336444,1.081126344431401,0.9942065347030543,1.122369511295325,1.0940237428303934,1.1103922310146825
2003-10-09,1.0700820322667086,0.7919133869801475,1.0028791867450702,1.0840376941815608,0.9968838193343313,1.125391924182706,1.0969698238011918,1.113382390454414
2003-10-10,1.073057693714916,0.7941158737361504,1.005667971943982,1.087052163238804,0.9996559327425449,1.1285213902067461,1.100020254250545,1.1164784606214557
2003-10-13,1.0764437217592426,0.7966216134964242,1.0088413520671835,1.090482350759877,1.002810341906907,1.1320824336606479,1.1034913625162381,1.1200015026728696
2003-10-14,1.0802410644022202,0.799431483221652,1.012400215581147,1.094329217110853,1.0063479299824996,1.136076051546848,1.1073841204211214,1.123952502971657
2003-10-15,1.0773677872274887,0.7973052920450924,1.0097073847612665,1.091418467589489,1.003671197323149,1.1330542617859902,1.1044386468396048,1.1209629600088018
2003-10-16,1.0816777622397444,0.800494622657966,1.0137466865202416,1.0957846518944145,1.0076863515093675,1.1375870087399294,1.108856917950808,1.1254473361007724
2003-10-17,1.0698770267191242,0.7917613219976704,1.002687055870389,1.0838300150182847,0.996692837047835,1.1251763224057325,1.0967596671098065,1.1131690894552912
2003-10-20,1.077880419596767,0.7976853668052165,1.0101878230062784,1.091937785543439,1.0041487634337751,1.1335933908537295,1.104964160045925,1.1214963358019852
2003-10-21,1.0760335921637572,0.7963179220118118,1.0084569792595124,1.0900668723875657,1.0024282669395292,1.131651105481396,1.1030709276556112,1.1195747773792484
2003-10-22,1.0624882949832863,0.7862935598336233,0.9957623481836163,1.0763449218456824,0.9898095263382285,1.1174056854127434,1.0891852798142758,1.1054813762198414
2003-10-23,1.0605387277758511,0.7848510472057317,0.9939352168828917,1.0743699290166528,0.987993317911964,1.115355349901314,1.0871867261225567,1.1034529207067927
2003-10-24,1.0628993725813043,0.7865974267103722,0.9961476094577603,1.0767613605840671,0.9901924844606886,1.1178380105944328,1.0896066864977536,1.1059090878764648
2003-10-27,1.0634121234508993,0.7869775891665647,0.9966281587610814,1.0772807985837762,0.9906701609657002,1.1183772642874767,1.09013232118193,1.1064425869650234
2003-10-28,1.0778804195967675,0.7976853668052164,1.0101878230062789,1.0919377855434393,1.0041487634337756,1.1335933908537301,1.1049641600459252,1.1214963358019856
2003-10-29,1.0793174729352413,0.7987480677611888,1.011534627120301,1.0933935804642785,1.0054875161437995,1.1351047219227253,1.1064373220091808,1.1229915388172267
2003-10-30,1.0815747854646869,0.800418765558864,1.0136501768496655,1.0956803321297408,1.0075904187885791,1.1374787093502248,1.1087513536936906,1.1253401924197106
2003-10-31,1.0805485727235982,0.7996593176071624,1.0126884118931694,1.0946407358557684,1.006634403412245,1.1363994542123097,1.1076993554582002,1.1242724544703426
2003-11-03,1.0876288481355274,0.8048995084739038,1.0193240348014483,1.1018133499173837,1.0132303575370254,1.1438456915374016,1.1149575358938026,1.1316392298441063
2003-11-04,1.0852693883332394,0.8031528658810583,1.0171127528096704,1.0994231188075607,1.0110322949321535,1.1413642770973291,1.1125387902971688,1.1291842956281863
2003-11-05,1.0860900030251608,0.8037600734581463,1.0178818315999403,1.1002544356894615,1.0117967760500652,1.1422273073317475,1.1133800244519925,1.1300381161015554
2003-11-06,1.091837149876207,0.8080130696837439,1.0232680485312466,1.1060765349609853,1.0171507933406931,1.1482715099799865,1.1192715790043077,1.1360178185041423
2003-11-07,1.0837298322209736,0.8020133431692325,1.0156698832583082,1.0978634843050838,1.009598051078882,1.1397451451398475,1.1109605499882211,1.1275824421133844
2003-11-10,1.0793174729352422,0.7987480677611887,1.0115346271203016,1.0933935804642791,1.0054875161438006,1.1351047219227262,1.1064373220091814,1.1229915388172276
2003-11-11,1.0790096091129155,0.7985202333756781,1.0112460976333528,1.0930817015820875,1.0052007115309003,1.1347809453813518,1.1061217225385345,1.1226712174324172
2003-11-12,1.091118089955546,0.807481280725416,1.0225941467118451,1.1053480972946501,1.016480920210948,1.1475152836316185,1.118534451372327,1.1352696621673337
2003-11-13,1.0914257167772394,0.8077094658951999,1.022882454082176,1.1056597360853238,1.0167675040350777,1.1478388109223838,1.1188498078872615,1.1355897369613936
2003-11-14,1.0821906316096572,0.8008746097220217,1.014227346881873,1.0963042099398843,1.008164138408766,1.1381263870582794,1.109382674112842,1.1259809584847076
2003-11-17,1.076751822582204,0.796849535578003,1.009130103670752,1.090794469733589,1.0030973673085797,1.1324064594526337,1.1038072049425993,1.1203220706484323
2003-11-18,1.0655669332065536,0.7885719036887283,0.9986476430531065,1.0794637106676017,0.992677572467233,1.1206434508264906,1.0923412745207481,1.1086845900679472
2003-11-19,1.0745968943262347,0.7952546071833613,1.0071105083204193,1.088611437604006,1.001089845412663,1.1301401482883167,1.101598130125926,1.118079944250135
2003-11-20,1.064951087061584,0.7881163226137757,0.9980704730208998,1.0788398328574593,0.9921038528470472,1.119995773118437,1.0917099541015975,1.1080438240029513
2003-11-21,1.0693634463473158,0.7913815103257511,1.0022057291589066,1.083309736698264,0.9962143877821288,1.1246361963355584,1.0962331820806375,1.1126347272991084
2003-11-24,1.0835248266733897,0.801861628971029,1.0154777523836278,1.0976558051418084,1.0094070687923862,1.1395295433628743,1.1107503932968361,1.1273691411142621
2003-11-25,1.0876288481355283,0.8048995084739039,1.0193240348014494,1.1018133499173848,1.0132303575370265,1.1438456915374027,1.1149575358938035,1.1316392298441078
2003-11-26,1.0915289305529314,0.8077848845139602,1.0229791858693713,1.105764295941517,1.0168636575446377,1.1479473595626988,1.1189556151000921,1.1356971272332073
2003-11-28,1.0923496637451693,0.8083926182674582,1.0237483757179502,1.106595732869177,1.0176282490569346,1.1488105144224217,1.119796970732772,1.1365510710019513
2003-12-02,1.0890620933118478,0.806363763794737,1.0206672699119284,1.103265287011257,1.0145655625795644,1.1453530176097664,1.1164267940077826,1.1331304706017322
2003-12-03,1.0873382139222376,0.8050865007822331,1.019051652876815,1.1015189253471873,1.0129596039538074,1.1435400351609135,1.1146595989580073,1.131336835256231
2003-12-04,1.0918021147668944,0.8083926182674583,1.0232352136822582,1.1060410429351692,1.0171181547835273,1.1482346639925813,1.1192356635730316,1.1359813657158702
2003-12-05,1.0841920637311666,0.8027578079063591,1.016103085897968,1.0983317440883327,1.0100286639659348,1.1402312682528315,1.1114343959205908,1.1280633776007993
2003-12-08,1.0914975768024031,0.8081668718771218,1.022949801184008,1.1057325332855692,1.0168344485254832,1.1479143852144025,1.1189234735285531,1.1356645047681433
2003-12-09,1.0830758541698953,0.8019314303629479,1.0150569760640578,1.097200977284912,1.0089888079389528,1.1390573645818303,1.1102901395282474,1.1269020011529172
2003-12-10,1.0829742633983623,0.8018561237269709,1.014961765353791,1.0970980615995702,1.0088941664130875,1.1389505228347425,1.1101859961005587,1.1267962995593508
2003-12-11,1.0951506262756554,0.8108714906213003,1.0263734333677148,1.1094332246422192,1.020237613704698,1.1517562517740436,1.1226683126307688,1.139465373143031
2003-12-12,1.0972814546266656,0.8124496331425234,1.0283704423252689,1.1115918425637188,1.022222684232797,1.1539972173689585,1.1248526819877673,1.1416824244452293
2003-12-15,1.0918021147668944,0.8083926182674585,1.023235213682258,1.1060410429351692,1.0171181547835275,1.1482346639925816,1.1192356635730316,1.1359813657158704
2003-12-16,1.0974841674695166,0.8125994655853026,1.0285604244807027,1.1117971991215516,1.0224115306454233,1.1542104079369653,1.1250604883659696,1.141893339966417
2003-12-17,1.100934152574757,0.8151543386454992,1.0317937450601513,1.1152921778107305,1.0256255219326833,1.157838714233973,1.1285971607321017,1.1454829270706581
2003-12-18,1.1133134626450083,0.8243200585353909,1.0433956148620587,1.1278329348176375,1.037158033956472,1.170857880204365,1.1412875238791014,1.1583631600084987
2003-12-19,1.1102139481252986,0.822025548625617,1.040490754760589,1.1246929974374058,1.0342705395594816,1.167598159450079,1.138110128320601,1.1551382251145892
2003-12-22,1.1179626172495194,0.8277616932618558,1.0477527951979884,1.1325427221847721,1.0414891663921821,1.175747338104252,1.1460534970975582,1.163200440432877
2003-12-23,1.1186760961513234,0.8282909219248278,1.0484214664953515,1.1332655060464172,1.0421538402687616,1.1764976949647106,1.146784903477254,1.163942789917567
2003-12-24,1.117554145012422,0.8274599461651645,1.0473699756639752,1.1321289227855782,1.0411086354127512,1.1753177529481416,1.1456347612395161,1.1627754395618592
2003-12-26,1.118370152086188,0.828063440358547,1.0481347362018034,1.1329555719582658,1.0418688240934046,1.1761759374080254,1.1464712720012504,1.1636244659720054
2003-12-29,1.1332547819789829,0.8390845838855402,1.0620845877755816,1.148034322354207,1.0557352812896592,1.1918299169822053,1.1617299057681012,1.179111395302054
2003-12-30,1.1334580806971024,0.8392358912278718,1.0622751190123898,1.1482402724281033,1.055924673501166,1.192043723707923,1.1619383127427723,1.1793229204056732
2003-12-31,1.1344778551892023,0.8399907795223832,1.0632308500521255,1.1492733464875375,1.0568746910324305,1.1931162078196935,1.1629837109563526,1.1803839595853833
2004-01-02,1.1339679093556256,0.8396131184781345,1.0627529296241203,1.1487567501062141,1.05639962768691,1.1925799041480372,1.1624609517899154,1.1798533790372852
2004-01-05,1.146303513130858,0.8487465640954647,1.074313837955521,1.161253230814814,1.0678914231142196,1.2055531047531887,1.1751065104403433,1.1926881371257598
2004-01-06,1.1474253470947056,0.8495769325435475,1.0753652189706226,1.1623896953724406,1.0689365188104538,1.2067329235382156,1.1762565325587873,1.1938553655649815
2004-01-07,1.1512997402443426,0.8524450916204641,1.0789962940974596,1.16631461709773,1.072545886806692,1.2108075744810731,1.1802282770069126,1.1978865341823683
2004-01-08,1.1558865577203004,0.8558423058427582,1.083295052175186,1.1709612543557508,1.0768189462415247,1.2156314732005093,1.1849303467610897,1.202658955036069
2004-01-09,1.1457946218727637,0.8483692500864048,1.0738369058739887,1.1607377027624042,1.067417342206684,1.205017910165412,1.1745848323475498,1.1921586538260374
2004-01-12,1.1542558324983587,0.8546348836620072,1.0817667390785524,1.1693092617457144,1.075299769637755,1.2139164598277057,1.1832586465498522,1.200962243297125
2004-01-13,1.1475276409165602,0.8496524994559161,1.0754610885785378,1.162493323277058,1.0690318152949756,1.2068405046745565,1.1763613967022382,1.1939617986574649
2004-01-14,1.1571105683309495,0.8567482412032097,1.0844421929819283,1.1722012281147822,1.0779592292625049,1.216918749890335,1.186185112903691,1.203932494651288
2004-01-15,1.1599650698134327,0.8588613384680206,1.0871174272527546,1.1750929570774247,1.0806184705677024,1.21992079348988,1.1891113390189423,1.2069025021724784
2004-01-16,1.164552707514766,0.8622588129667065,1.091416954044405,1.1797404252579338,1.0848922941209678,1.2247455548301114,1.1938142496081756,1.2116757764415826
2004-01-20,1.1642467634496307,0.8620320254708034,1.0911302237508567,1.1794304911697822,1.0846072779456108,1.224423797273426,1.1935006181321721,1.211357452496021
2004-01-21,1.173421687327137,0.8688254995686224,1.0997289478853332,1.1887250714211626,1.0931545975728134,1.2340729502592627,1.202906078952758,1.2209036352847709
2004-01-22,1.170363652776427,0.8665610082026827,1.096862962745149,1.1856271549781987,1.0903057457365568,1.2308568534709157,1.1997712056242482,1.2177218588269887
2004-01-23,1.1665917877987522,0.8637678954853514,1.0933279768587774,1.181806098563952,1.0867918925443927,1.2268900301274837,1.1959045655581617,1.2137973671350581
2004-01-26,1.181272181572998,0.8746374713936214,1.1070864186655487,1.1966779492602961,1.1004680842509316,1.242329217123608,1.2109538313959913,1.2290717960295976
2004-01-27,1.1691406967412612,0.8656553331186229,1.09571681028488,1.184388249548081,1.0891664451535616,1.22957068586497,1.198517520555291,1.2164494164601458
2004-01-28,1.1557850841238215,0.8557668256891869,1.083199951281194,1.1708584573736218,1.0767244138754357,1.215524754684964,1.1848263234526952,1.2025533753589885
2004-01-29,1.1569064493874546,0.8565971941372696,1.0842508930311965,1.1719944471183978,1.0777690729325655,1.216704080543822,1.1859758650939642,1.203720116132265
2004-01-30,1.1569064493874546,0.8565971941372696,1.0842508930311965,1.1719944471183978,1.0777690729325655,1.216704080543822,1.1859758650939642,1.203720116132265
2004-02-02,1.1619020906256712,0.8602959819386606,1.088932800091761,1.1770552398852507,1.0824229908261576,1.2219579341139957,1.191097031064065,1.2089179036064424
2004-02-03,1.159965069813433,0.8588613384680205,1.0871174272527548,1.175092957077425,1.0806184705677024,1.2199207934898801,1.1891113390189427,1.2069025021724782
2004-02-04,1.1504834988204695,0.8518415106682844,1.0782313139270816,1.1654877305186175,1.0717854798064865,1.2099491435581051,1.1793915260065913,1.1970372639392493
2004-02-05,1.1538475946113689,0.8543326160125327,1.0813841391770889,1.1688956997529456,1.0749194569778762,1.2134871211346798,1.1828401509303983,1.2005374862590792
2004-02-06,1.166795320866979,0.8639192895864801,1.0935187277281353,1.1820122860442734,1.0869815030754515,1.227104083316286,1.1961132127714207,1.2140091360716496
2004-02-09,1.1671014992822215,0.8641457300471943,1.093805677654233,1.18232245753885,1.0872667375703606,1.2274260873360556,1.1964270844860116,1.2143277038501836
2004-02-10,1.1708731299097892,0.8669384957293368,1.0973404439080552,1.1861432765466715,1.0907803724429725,1.2313926642164033,1.2002934843135107,1.2182519517091417
2004-02-11,1.183311379032037,0.87614768177663,1.1089975512961958,1.1987437412695265,1.1023677918341321,1.2444738156525221,1.213044267465271,1.231193508639559
2004-02-12,1.1790292166956244,0.8729772550502389,1.1049843155329944,1.1944057323643185,1.0983785478171193,1.239970318942807,1.208654507874866,1.2267380706500712
2004-02-13,1.1737278657423798,0.8690517665117421,1.1000158978114312,1.1890352429157391,1.0934398320677223,1.2343949542790325,1.2032199506673493,1.2212222030633046
2004-02-17,1.1843306848239226,0.8769024833123442,1.109952843070832,1.1997763405161102,1.1033173727262922,1.2455458068381235,1.2140891852016762,1.232254060153324
2004-02-18,1.1791310418172645,0.8730529954802021,1.1050797458758106,1.1945088854560855,1.0984734076625369,1.240077407152979,1.208758891541142,1.22684401607661
2004-02-19,1.174747171534265,0.8698070018414423,1.1009711895860677,1.190067842162323,1.0943894129598826,1.2354669454646339,1.2042648684037547,1.2222827545770698
2004-02-20,1.1711790739749244,0.8671647626724568,1.0976271742016035,1.186453210634823,1.0910653886183295,1.2317144217730884,1.2006071157895142,1.2185702756547032
2004-02-23,1.1682228645458546,0.8649757514600885,1.0948566194042357,1.183458447283626,1.0883113966274904,1.2286054131949136,1.1975766261272807,1.2154944446234601
2004-02-24,1.166183667086815,0.8634662351474575,1.0929454867735888,1.1813926552743954,1.0864116890442896,1.2264608146659994,1.1954861900580012,1.2133727320134984
2004-02-25,1.1710774832033917,0.8670895427952771,1.0975319634913372,1.1863502949494813,1.0909707470924643,1.231607580026001,1.2005029723618257,1.2184645740611368
2004-02-26,1.1717906105800342,0.8676178171114797,1.0982003053398757,1.1870727227014881,1.0916350934897152,1.2323575671918328,1.2012340183836399,1.2192065577963678
2004-02-27,1.1726065004787465,0.8682215715812537,1.0989649560614292,1.1878992531709631,1.0923951730105925,1.2332156284201743,1.2020704090260803,1.2200554622900277
2004-03-01,1.1842283910020674,0.87682708991757,1.109856973462917,1.1996727126114926,1.1032220762417704,1.2454382257017826,1.213984321058225,1.23214762706084
2004-03-02,1.1772961976518277,0.8716941791983221,1.1033601328284455,1.1926501118496646,1.0967640747288279,1.2381477244336627,1.2068779435201775,1.2249349258186437
2004-03-03,1.1794369858824,0.8732794359409163,1.1053664761693591,1.194818819544237,1.098758423837894,1.2403991647096648,1.2090725230171457,1.2271623400221718
2004-03-04,1.1824952547832173,0.875543580271667,1.108232680942093,1.1979169733936263,1.1016074939937028,1.2436155079610962,1.2122076365842431,1.2303443603129265
2004-03-05,1.186471707404602,0.8784874797785467,1.1119594060442959,1.2019452856171082,1.105311940154911,1.2477974935772105,1.2162840049372323,1.2344817181898249
2004-03-08,1.1719947295235291,0.867768603901028,1.0983916052906075,1.187279503697873,1.091825249819655,1.232572236538346,1.2014432661933676,1.2194189363153909
2004-03-09,1.1673053838756091,0.8642966903543372,1.0939967579724157,1.1825290011288097,1.0874566755807482,1.2276405102194845,1.196636092057152,1.214539838536234
2004-03-10,1.1477312911598407,0.8498034597630588,1.075651949264171,1.1626996294605925,1.069221534985811,1.207054681094901,1.1765701640347916,1.1941736895105424
2004-03-11,1.1328466612670465,0.8387825765124572,1.061702097690393,1.1476208790646514,1.0553550777895568,1.1914007015207215,1.161311530267941,1.1786867601804942
2004-03-12,1.147731291159841,0.8498034597630588,1.0756519492641712,1.1626996294605927,1.0692215349858112,1.2070546810949012,1.1765701640347919,1.1941736895105426
2004-03-15,1.1336623168156512,0.8393867647762174,1.062466528779397,1.1484471721277012,1.056114938990882,1.192258516285979,1.1621476806717943,1.1795354208411817
2004-03-16,1.1396770294956458,0.8438398335605394,1.0681035079820485,1.1545403267347125,1.061718219457082,1.1985841145786695,1.1683135241397127,1.185793515996152
2004-03-17,1.152420988332922,0.8532761541389244,1.0800471260311875,1.1674504881392938,1.0735904367040463,1.2119867771083892,1.1813776985288889,1.1990531530391582
2004-03-18,1.152726346522789,0.853501900529261,1.0803333072433616,1.1677598287113822,1.073874907080523,1.2123079185073635,1.1816907294084236,1.1993708674022887
2004-03-19,1.136204078079886,0.8412683895700759,1.0648486634127357,1.15102208221586,1.0584828328537097,1.1949316548993905,1.1647533083920039,1.1821800332606087
2004-03-22,1.1217792430976972,0.8305878610809233,1.0513297309013412,1.136409123226241,1.0450447186188114,1.1797612358968055,1.1499660227338617,1.1671715042225497
2004-03-23,1.1212604439516802,0.8291488796704227,1.0495079887183956,1.1344399556320832,1.0432338670933436,1.1777169478432425,1.1479733637697018,1.1651490316323838
2004-03-24,1.1213016333263428,0.8298305435400901,1.0503708151896358,1.1353726067736407,1.0440915354540405,1.1786851780703114,1.1489171410607624,1.1661069294647384
2004-03-25,1.1213432650694934,0.8408138602315003,1.0642739948466167,1.1504009083042184,1.0579115997454591,1.1942867842390559,1.1641247241277657,1.1815420442881366
2004-03-26,1.121385339186617,0.8410416888329699,1.064561274221539,1.150711435908433,1.0581971617196966,1.1946091579534521,1.164438956200238,1.1818609778161295
2004-03-29,1.1214278556837256,0.8528580634951766,1.079518470484217,1.1668790508737399,1.0730649415419753,1.2113935404642364,1.1807994442487355,1.198466247074419
2004-03-30,1.1214703737928156,0.8557364601101637,1.0831618450338334,1.1708172673588428,1.076686535433135,1.2154819933398204,1.184784642057762,1.2025110703382644
2004-03-31,1.1215124526792082,0.8567212592172777,1.084408040120461,1.1721643114156577,1.0779252805721433,1.216880424880711,1.1861477558033335,1.2038945786240682
2004-04-01,1.1215536513113826,0.8618722157663451,1.0909282716214685,1.1792121959617738,1.084406533117392,1.22419717446732,1.1932797187509516,1.211133248077833
2004-04-02,1.1215957333224456,0.8683870206075304,1.0991738266161322,1.1881250266813674,1.0926027949047064,1.23345001481344,1.20229887592281,1.2202873474468485
2004-04-05,1.1216373759849554,0.8731592750067825,1.105214710077562,1.1946547717043963,1.098607565027346,1.240228858718344,1.2089065181531724,1.2269938514381942
2004-04-06,1.1216790201935762,0.8703561850277723,1.101666656054487,1.1908195896078477,1.0950807218218277,1.2362473708213901,1.2050255838911286,1.2230548516844015
2004-04-07,1.121721106908627,0.8683112801775674,1.0990782864570412,1.1880217548863878,1.092507825899513,1.2333428033717257,1.2021943721372403,1.2201812801038234
2004-04-08,1.1217623132056909,0.8663417687221368,1.0965854570186864,1.1853271919599075,1.0900298989823918,1.2305454473637758,1.199467664168922,1.2174137758662706
2004-04-12,1.1256147262872622,0.8697505218644597,1.1008996991911624,1.1899905663709078,1.0943183499456526,1.2353867217306624,1.2041866707435191,1.2222033869445306
2004-04-13,1.1098315216836212,0.8575549244996546,1.0854630450726317,1.1733046931793008,1.0789739785409884,1.218064310306631,1.187301741858472,1.2050658303073356
2004-04-14,1.111596252111282,0.8589186860329754,1.0871890274639366,1.1751703515720537,1.0806896427417105,1.2200011404553954,1.1891896567984745,1.2069819917215039
2004-04-15,1.1073806381959976,0.8556610667153898,1.0830659754259178,1.1707136394542255,1.0765912389486132,1.21537441220348,1.184679777914311,1.2024046372457806
2004-04-16,1.1159098878922755,0.8622510046749576,1.0914079491098712,1.1797306915944996,1.0848833430193299,1.224735449843652,1.1938043998260892,1.2116657792897112
2004-04-19,1.1159098878922755,0.8622510046749576,1.0914079491098712,1.1797306915944996,1.0848833430193299,1.224735449843652,1.1938043998260892,1.2116657792897112
2004-04-20,1.0971854659091995,0.847783020893667,1.073094657672499,1.1599353877483043,1.0666795312801287,1.20418498817168,1.1737729460410375,1.1913346202955692
2004-04-21,1.1045381163720704,0.8534642472112727,1.0802858666126407,1.1677085489235304,1.0738277500572544,1.2122546824811335,1.1816388378735203,1.1993181994802347
2004-04-22,1.1200271430969515,0.8654327100449858,1.09543480209115,1.1840834196980725,1.0888861228485769,1.2292542272645999,1.1982090542089203,1.216136334923492
2004-04-23,1.1211054959013835,0.8662659415333764,1.0964894775944962,1.1852234453520778,1.0899344933380937,1.230437742995893,1.1993626799061772,1.2173072208573008
2004-04-26,1.1195365846418746,0.8650540078951705,1.094955014786473,1.1835648053621348,1.0884092037868633,1.2287158286567263,1.1976842530144896,1.2156036817951281
2004-04-27,1.1205171401438636,0.8658117592299897,1.0959140403144532,1.1846014405179477,1.0893624961114103,1.2297920097147628,1.1987332548068825,1.2166683784694254
2004-04-28,1.106007995231173,0.8546007006959069,1.0817234714662753,1.1692624926799429,1.0752567606859784,1.2138679066000797,1.183211319548113,1.2009142082015483
2004-04-29,1.096302819991287,0.847101270265202,1.0722313919361597,1.1590022617938966,1.0658214262803276,1.2032162650184426,1.172828688272802,1.1903762347972702
2004-04-30,1.087774468548074,0.8405113323056341,1.0638902967824049,1.1499861592793235,1.0575301954878196,1.1938562132306083,1.163705027315374,1.1811160680852295
2004-05-03,1.09944008110214,0.8495253978180053,1.0752997684708323,1.1623189482577199,1.0688714595839082,1.2066594775390653,1.176184941459709,1.193782703339185
2004-05-04,1.0985581088740255,0.8488433001543519,1.074437161632142,1.1613865345225878,1.0680140095427635,1.2056914937750811,1.175241404407236,1.192825049339803
2004-05-05,1.0980517760682684,0.8542976522172574,1.0813405421159876,1.1688485745775363,1.0748761205467716,1.2134381982124274,1.1827924635707776,1.2004890854140446
2004-05-06,1.0980951339816698,0.8469497894052759,1.0720397625366038,1.1587951246878747,1.0656309424710602,1.2030012259773035,1.172619080105194,1.1901634905287892
2004-05-07,1.0981415127480223,0.8329361614449662,1.07154902095603,1.1582646695957006,1.0479986913194383,1.1830960046602932,1.153216570942262,1.170470686256578
2004-05-10,1.0981883246272397,0.8243769723063592,1.0715946992431744,1.1583140444214268,1.0372288786511528,1.1709378574752556,1.141365481300753,1.158442283808067
2004-05-11,1.098233844857259,0.8313456124157423,1.0716391171595765,1.1583620568802686,1.036753257654828,1.1704009242661348,1.1408421084960032,1.1579110804405652
2004-05-12,1.098278935656316,0.8366480498247356,1.071683116044076,1.1584096163968385,1.0367958242111506,1.1704489780691927,1.1408889486862877,1.157958621441144
2004-05-13,1.098322302539391,0.833163729770044,1.071725432758781,1.1584553576131689,1.036836763358594,1.1704951946744,1.1409339980776878,1.1580043448493884
2004-05-14,1.0983652395696255,0.8335424319198592,1.0717673300299224,1.1585006454422522,1.0368772967169297,1.1705409531803026,1.1409786009392142,1.1580496150468997
2004-05-17,1.0984111984596976,0.8264219639153613,1.0718121759838264,1.158549120577748,1.036920682767381,1.1705899321183224,1.1410263428999081,1.1580980713099336
2004-05-18,1.098456727927903,0.8305878610809231,1.0718566029147034,1.158597142780566,1.0369636634355712,1.1706384534163305,1.141073638778422,1.1581460748166261
2004-05-19,1.0985018278779943,0.827709464465936,1.0719006107286368,1.1586447119491885,1.0370062386306413,1.170686516971755,1.141120488474774,1.1581936254654999
2004-05-20,1.098546498214212,0.8303607265498313,1.0719441993321857,1.1586918279826133,1.037048408262192,1.1707341226825436,1.1411668918894897,1.1582407231555916
2004-05-21,1.0985911703669389,0.8318001417543179,1.0719877897082555,1.1587389459320012,1.0370905796085617,1.1707817303292078,1.1412132971911901,1.1582878227609006
2004-05-24,1.0986375700837128,0.8352848956029955,1.0720330658138435,1.1587878860294245,1.0371343818076515,1.1708311790615085,1.1412614970813737,1.1583367438048418
2004-05-25,1.098683971760209,0.8472529246427225,1.0720783438316974,1.1588368281938648,1.037178185856756,1.1708806298823087,1.1413096990073113,1.1583856669149952
2004-05-26,1.0987308067635186,0.8502070616876728,1.0721240446829632,1.1588862274097256,1.0372223989744638,1.1709305425046688,1.1413583510718759,1.1584350468986284
2004-05-27,1.0987767809500164,0.8549793160869249,1.0721689055628763,1.1589347186791255,1.0372657994650267,1.1709795377442722,1.1414061089224523,1.1584835192892848
